,Date,AAPL,ACN,AMD,AMZN,COST,DIS,F,GILD,JPM,KO,LUV,MA,MSFT,NVDA,PFE,RGS,SOS,TSLA,UNH,XOM
13689,2016-05-19,21.745227813720703,103.89265441894533,3.7699999809265137,34.92599868774414,125.33674621582033,92.84425354003906,9.326594352722168,63.87532806396485,52.01987075805664,35.42740249633789,39.94898223876953,90.8318862915039,45.542022705078125,10.6705322265625,24.45264434814453,12.359999656677246,,14.347332954406738,117.05895233154295,64.53816986083984
13690,2016-05-20,21.980690002441406,104.28662872314452,3.869999885559082,35.13999938964844,125.32793426513672,94.1367645263672,9.397844314575195,64.26415252685547,52.11834716796875,35.131649017333984,39.96793365478516,91.57041931152344,45.81353378295898,10.861648559570312,24.716367721557617,12.220000267028809,,14.685333251953123,117.90538024902344,64.27317810058594
13691,2016-05-23,22.260009765625,104.02699279785156,4.039999961853027,34.837501525878906,124.730712890625,93.5707015991211,9.355093002319336,64.80071258544922,52.07730865478516,35.14762878417969,39.98687362670898,91.19635772705078,45.27955627441406,10.878798484802246,24.66508674621582,12.539999961853027,,14.414667129516602,117.4371566772461,64.1728744506836
13692,2016-05-24,22.599349975585938,106.65943908691406,4.199999809265137,35.209999084472656,125.22256469726562,93.88202667236328,9.469094276428224,67.04810333251953,52.963600158691406,35.46737289428711,40.54579925537109,92.5391616821289,46.691436767578125,11.14287567138672,24.98008346557617,12.779999732971191,,14.52733325958252,119.39112854003906,64.2230453491211
13693,2016-05-25,22.99638938903809,106.1490707397461,4.179999828338623,35.41749954223633,126.9528579711914,94.21224975585938,9.632967948913574,67.27361297607422,53.76781845092773,35.47536849975586,40.29002380371094,92.51042175292967,47.17110824584961,11.096199035644531,25.163225173950195,12.800000190734863,,14.638667106628418,120.13851928710938,64.64562225341797
13694,2016-05-26,23.178756713867188,106.02371978759766,4.349999904632568,35.74549865722656,131.49380493164062,94.16505432128906,9.590218544006348,66.32489013671875,53.3657112121582,35.723167419433594,39.5890007019043,92.44324493408205,46.96294784545898,11.214113235473633,25.221834182739254,12.81999969482422,,15.008000373840332,119.74231719970705,64.3161392211914
13695,2016-05-27,23.164905548095703,106.49827575683594,4.599999904632568,35.61199951171875,130.94046020507812,94.61792755126952,9.583094596862791,66.73703002929688,53.69395446777344,35.79511260986328,40.10056686401367,93.21055603027344,47.35211563110352,11.275527000427246,25.35368156433105,12.989999771118164,,14.869333267211914,120.66077423095705,64.46653747558594
13696,2016-05-31,23.05179023742676,106.52513885498048,4.570000171661377,36.13949966430664,130.6681671142578,93.6084213256836,9.611594200134276,67.70130157470703,53.562644958496094,35.65122604370117,40.242652893066406,91.9828643798828,47.96755599975586,11.476964950561523,25.41961097717285,13.039999961853027,,14.881999969482422,120.36360931396484,63.75748062133789
13697,2016-06-01,22.72861862182617,106.56096649169922,4.429999828338623,35.97200012207031,133.9618682861328,92.9480209350586,9.34084415435791,67.32804870605469,53.907325744628906,35.73115921020508,40.29950714111328,92.47203826904295,47.831790924072266,11.499073028564451,25.45624542236328,12.510000228881836,,14.637332916259766,121.13799285888672,63.915069580078125
13698,2016-06-02,22.55779266357422,106.76689910888672,4.239999771118164,36.4119987487793,133.07476806640625,93.13671875,9.412095069885254,67.43690490722656,54.005802154541016,35.74714279174805,39.94898223876953,92.92282104492188,47.49691390991211,11.58013916015625,25.544153213500977,13.1899995803833,,14.597332954406738,122.49768829345705,63.40655899047852
